geoname,state,county,place,tract,bg,geonum,b25077001,b25077_moe001
"Census Tract 18, Pueblo County, Colorado",8,101,,1800,,108101001800,110600,6725
"Census Tract 3, Pueblo County, Colorado",8,101,,300,,108101000300,,
"Census Tract 4, Pueblo County, Colorado",8,101,,400,,108101000400,109300,11231
"Census Tract 9.03, Pueblo County, Colorado",8,101,,903,,108101000903,,
"Census Tract 29.14, Pueblo County, Colorado",8,101,,2914,,108101002914,160700,11400
"Census Tract 29.15, Pueblo County, Colorado",8,101,,2915,,108101002915,222200,12366
"Census Tract 29.16, Pueblo County, Colorado",8,101,,2916,,108101002916,96100,22716
"Census Tract 29.17, Pueblo County, Colorado",8,101,,2917,,108101002917,253800,28133
"Census Tract 29.18, Pueblo County, Colorado",8,101,,2918,,108101002918,223000,14440
"Census Tract 31.05, Pueblo County, Colorado",8,101,,3105,,108101003105,228800,19837
"Census Tract 31.06, Pueblo County, Colorado",8,101,,3106,,108101003106,207900,26054
"Census Tract 35, Pueblo County, Colorado",8,101,,3500,,108101003500,112500,44750
"Census Tract 18, Weld County, Colorado",8,123,,1800,,108123001800,289800,18437
"Census Tract 9748, Conejos County, Colorado",8,21,,974800,,108021974800,95500,5561
"Census Tract 79, Adams County, Colorado",8,1,,7900,,108001007900,239800,32122
"Census Tract 84.01, Adams County, Colorado",8,1,,8401,,108001008401,384800,30355
"Census Tract 85.24, Adams County, Colorado",8,1,,8524,,108001008524,356000,13599
"Census Tract 89.01, Adams County, Colorado",8,1,,8901,,108001008901,231400,35350
"Census Tract 96.03, Adams County, Colorado",8,1,,9603,,108001009603,237400,20705
"Census Tract 91.01, Adams County, Colorado",8,1,,9101,,108001009101,258000,14209
"Census Tract 93.20, Adams County, Colorado",8,1,,9320,,108001009320,97600,15126
"Census Tract 95.01, Adams County, Colorado",8,1,,9501,,108001009501,265900,15296
"Census Tract 85.29, Adams County, Colorado",8,1,,8529,,108001008529,339700,14521
"Census Tract 92.02, Adams County, Colorado",8,1,,9202,,108001009202,255300,13718
"Census Tract 93.08, Adams County, Colorado",8,1,,9308,,108001009308,258800,23515
"Census Tract 93.09, Adams County, Colorado",8,1,,9309,,108001009309,246100,24222
"Census Tract 93.22, Adams County, Colorado",8,1,,9322,,108001009322,121000,56839
"Census Tract 93.25, Adams County, Colorado",8,1,,9325,,108001009325,452700,53434
"Census Tract 47.02, El Paso County, Colorado",8,41,,4702,,108041004702,253100,14853
"Census Tract 62, El Paso County, Colorado",8,41,,6200,,108041006200,129800,15200
"Census Tract 14, El Paso County, Colorado",8,41,,1400,,108041001400,249300,19467
"Census Tract 17, El Paso County, Colorado",8,41,,1700,,108041001700,258600,26516
"Census Tract 68.10, Denver County, Colorado",8,31,,6810,,108031006810,291100,44990
"Census Tract 68.11, Denver County, Colorado",8,31,,6811,,108031006811,435400,22196
"Census Tract 5.01, Denver County, Colorado",8,31,,501,,108031000501,618200,21972
"Census Tract 11.02, Denver County, Colorado",8,31,,1102,,108031001102,590700,78655
"Census Tract 16, Denver County, Colorado",8,31,,1600,,108031001600,450300,40539
"Census Tract 23, Denver County, Colorado",8,31,,2300,,108031002300,474200,25166
"Census Tract 32.03, Denver County, Colorado",8,31,,3203,,108031003203,1161000,71210
"Census Tract 36.01, Denver County, Colorado",8,31,,3601,,108031003601,382100,36979
"Census Tract 37.01, Denver County, Colorado",8,31,,3701,,108031003701,537100,73553
"Census Tract 37.02, Denver County, Colorado",8,31,,3702,,108031003702,534700,87969
"Census Tract 43.04, Denver County, Colorado",8,31,,4304,,108031004304,463300,27215
"Census Tract 50.01, Denver County, Colorado",8,31,,5001,,108031005001,328900,33920
"Census Tract 55.03, Denver County, Colorado",8,31,,5503,,108031005503,356800,17008
"Census Tract 68.14, Denver County, Colorado",8,31,,6814,,108031006814,359500,26529
"Census Tract 70.06, Denver County, Colorado",8,31,,7006,,108031007006,,
"Census Tract 125.07, Boulder County, Colorado",8,13,,12507,,108013012507,601100,29932
"Census Tract 133.08, Boulder County, Colorado",8,13,,13308,,108013013308,278000,19840
"Census Tract 134.01, Boulder County, Colorado",8,13,,13401,,108013013401,317300,48028
"Census Tract 9648, Delta County, Colorado",8,29,,964800,,108029964800,211400,35983
"Census Tract 9650, Delta County, Colorado",8,29,,965000,,108029965000,253400,29506
"Census Tract 9651, Delta County, Colorado",8,29,,965100,,108029965100,169600,17531
"Census Tract 9652, Delta County, Colorado",8,29,,965200,,108029965200,203400,27023
"Census Tract 9782, Fremont County, Colorado",8,43,,978200,,108043978200,132700,10392
"Census Tract 9785, Fremont County, Colorado",8,43,,978500,,108043978500,161000,13558
"Census Tract 9783, Fremont County, Colorado",8,43,,978300,,108043978300,164100,12188
"Census Tract 9786, Fremont County, Colorado",8,43,,978600,,108043978600,131600,28290
"Census Tract 9788, Fremont County, Colorado",8,43,,978800,,108043978800,155300,19978
"Census Tract 9784, Fremont County, Colorado",8,43,,978400,,108043978400,189800,9535
"Census Tract 9791, Fremont County, Colorado",8,43,,979100,,108043979100,206200,21645
"Census Tract 9792, Fremont County, Colorado",8,43,,979200,,108043979200,355100,20979
"Census Tract 9781, Fremont County, Colorado",8,43,,978100,,108043978100,206700,25441
"Census Tract 9794, Fremont County, Colorado",8,43,,979400,,108043979400,156300,13455
"Census Tract 9790, Fremont County, Colorado",8,43,,979000,,108043979000,228500,35578
"Census Tract 12, Pueblo County, Colorado",8,101,,1200,,108101001200,75800,12204
"Census Tract 22, Pueblo County, Colorado",8,101,,2200,,108101002200,85300,5931
"Census Tract 25, Pueblo County, Colorado",8,101,,2500,,108101002500,89900,7193
"Census Tract 26, Pueblo County, Colorado",8,101,,2600,,108101002600,94800,8754
"Census Tract 1, Pueblo County, Colorado",8,101,,100,,108101000100,172400,37170
"Census Tract 14, Pueblo County, Colorado",8,101,,1400,,108101001400,87200,11955
"Census Tract 16, Pueblo County, Colorado",8,101,,1600,,108101001600,168500,9977
"Census Tract 23, Pueblo County, Colorado",8,101,,2300,,108101002300,97500,13461
"Census Tract 9242, Washington County, Colorado",8,121,,924200,,108121924200,147200,14465
"Census Tract 7.03, Weld County, Colorado",8,123,,703,,108123000703,167400,8883
"Census Tract 7.04, Weld County, Colorado",8,123,,704,,108123000704,229100,13410
"Census Tract 9606, Cheyenne County, Colorado",8,17,,960600,,108017960600,108000,22377
"Census Tract 9696, Crowley County, Colorado",8,25,,969600,,108025969600,79400,10259
"Census Tract 9701, Custer County, Colorado",8,27,,970100,,108027970100,281900,54447
"Census Tract 4.01, Chaffee County, Colorado",8,15,,401,,108015000401,343300,26316
"Census Tract 4.02, Chaffee County, Colorado",8,15,,402,,108015000402,309900,110125
"Census Tract 9749, Conejos County, Colorado",8,21,,974900,,108021974900,146300,11999
"Census Tract 45.03, Denver County, Colorado",8,31,,4503,,108031004503,207900,19707
"Census Tract 4, Morgan County, Colorado",8,87,,400,,108087000400,184500,21898
"Census Tract 3, Morgan County, Colorado",8,87,,300,,108087000300,136600,34851
"Census Tract 5, Morgan County, Colorado",8,87,,500,,108087000500,176900,18631
"Census Tract 1, Morgan County, Colorado",8,87,,100,,108087000100,325700,17631
"Census Tract 7, Morgan County, Colorado",8,87,,700,,108087000700,155700,22430
"Census Tract 6, Morgan County, Colorado",8,87,,600,,108087000600,193200,34184
"Census Tract 3, Park County, Colorado",8,93,,300,,108093000300,322300,21667
"Census Tract 4, Park County, Colorado",8,93,,400,,108093000400,330100,34419
"Census Tract 2, Park County, Colorado",8,93,,200,,108093000200,342000,18942
"Census Tract 5, Park County, Colorado",8,93,,500,,108093000500,269400,40012
"Census Tract 1, Park County, Colorado",8,93,,100,,108093000100,345700,34879
"Census Tract 9776, Saguache County, Colorado",8,109,,977600,,108109977600,174000,15724
"Census Tract 9777, Saguache County, Colorado",8,109,,977700,,108109977700,90900,10235
"Census Tract 14.02, Mesa County, Colorado",8,77,,1402,,108077001402,340600,35558
"Census Tract 2, Mesa County, Colorado",8,77,,200,,108077000200,211000,19254
"Census Tract 11.02, Mesa County, Colorado",8,77,,1102,,108077001102,207600,8090
"Census Tract 12, Mesa County, Colorado",8,77,,1200,,108077001200,439500,34910
"Census Tract 17.05, Mesa County, Colorado",8,77,,1705,,108077001705,138100,12511
"Census Tract 18, Mesa County, Colorado",8,77,,1800,,108077001800,283600,18666
"Census Tract 8, Mesa County, Colorado",8,77,,800,,108077000800,171600,14281
"Census Tract 10.02, Mesa County, Colorado",8,77,,1002,,108077001002,303000,31028
"Census Tract 98.34, Jefferson County, Colorado",8,59,,9834,,108059009834,266400,12915
"Census Tract 102.08, Jefferson County, Colorado",8,59,,10208,,108059010208,326200,17790
"Census Tract 102.09, Jefferson County, Colorado",8,59,,10209,,108059010209,289100,26499
"Census Tract 104.06, Jefferson County, Colorado",8,59,,10406,,108059010406,281500,35865
"Census Tract 105.02, Jefferson County, Colorado",8,59,,10502,,108059010502,425000,35055
"Census Tract 115.50, Jefferson County, Colorado",8,59,,11550,,108059011550,317800,42457
"Census Tract 116.01, Jefferson County, Colorado",8,59,,11601,,108059011601,328500,22056
"Census Tract 117.26, Jefferson County, Colorado",8,59,,11726,,108059011726,458900,32952
"Census Tract 117.27, Jefferson County, Colorado",8,59,,11727,,108059011727,399000,20710
"Census Tract 120.46, Jefferson County, Colorado",8,59,,12046,,108059012046,333900,15597
"Census Tract 98.29, Jefferson County, Colorado",8,59,,9829,,108059009829,366300,12093
"Census Tract 98.39, Jefferson County, Colorado",8,59,,9839,,108059009839,413300,15399
"Census Tract 98.47, Jefferson County, Colorado",8,59,,9847,,108059009847,477200,31232
"Census Tract 102.13, Jefferson County, Colorado",8,59,,10213,,108059010213,322100,17392
"Census Tract 98.41, Jefferson County, Colorado",8,59,,9841,,108059009841,399400,23510
"Census Tract 98.27, Jefferson County, Colorado",8,59,,9827,,108059009827,391900,32053
"Census Tract 98.37, Jefferson County, Colorado",8,59,,9837,,108059009837,657800,21764
"Census Tract 98.06, Jefferson County, Colorado",8,59,,9806,,108059009806,563700,30622
"Census Tract 21, Pueblo County, Colorado",8,101,,2100,,108101002100,68900,5380
"Census Tract 30.01, Pueblo County, Colorado",8,101,,3001,,108101003001,89900,33141
"Census Tract 24, Pueblo County, Colorado",8,101,,2400,,108101002400,99300,11616
"Census Tract 27, Pueblo County, Colorado",8,101,,2700,,108101002700,137300,9997
"Census Tract 28.06, Pueblo County, Colorado",8,101,,2806,,108101002806,188600,32178
"Census Tract 29.01, Pueblo County, Colorado",8,101,,2901,,108101002901,97000,23641
"Census Tract 29.06, Pueblo County, Colorado",8,101,,2906,,108101002906,259400,14241
"Census Tract 30.04, Pueblo County, Colorado",8,101,,3004,,108101003004,248300,21406
"Census Tract 31.03, Pueblo County, Colorado",8,101,,3103,,108101003103,166000,34179
"Census Tract 6, Pueblo County, Colorado",8,101,,600,,108101000600,108900,16336
"Census Tract 15, Pueblo County, Colorado",8,101,,1500,,108101001500,138500,17291
"Census Tract 20, Pueblo County, Colorado",8,101,,2000,,108101002000,87600,9591
"Census Tract 28.07, Pueblo County, Colorado",8,101,,2807,,108101002807,182900,8068
"Census Tract 2, Pueblo County, Colorado",8,101,,200,,108101000200,95000,9057
"Census Tract 9.02, Pueblo County, Colorado",8,101,,902,,108101000902,144800,8101
"Census Tract 19, Pueblo County, Colorado",8,101,,1900,,108101001900,108900,17951
"Census Tract 31.04, Pueblo County, Colorado",8,101,,3104,,108101003104,197700,21636
"Census Tract 11, Pueblo County, Colorado",8,101,,1100,,108101001100,67800,12377
"Census Tract 29.03, Pueblo County, Colorado",8,101,,2903,,108101002903,183100,6843
"Census Tract 32, Pueblo County, Colorado",8,101,,3200,,108101003200,185300,18598
"Census Tract 17, Pueblo County, Colorado",8,101,,1700,,108101001700,168700,7506
"Census Tract 9.05, Pueblo County, Colorado",8,101,,905,,108101000905,169700,17340
"Census Tract 120.47, Jefferson County, Colorado",8,59,,12047,,108059012047,295700,18684
"Census Tract 120.49, Jefferson County, Colorado",8,59,,12049,,108059012049,454300,17154
"Census Tract 120.50, Jefferson County, Colorado",8,59,,12050,,108059012050,595500,40082
"Census Tract 120.52, Jefferson County, Colorado",8,59,,12052,,108059012052,356300,16146
"Census Tract 120.54, Jefferson County, Colorado",8,59,,12054,,108059012054,479300,15634
"Census Tract 120.43, Jefferson County, Colorado",8,59,,12043,,108059012043,377300,12472
"Census Tract 120.58, Jefferson County, Colorado",8,59,,12058,,108059012058,493000,48301
"Census Tract 105.04, Jefferson County, Colorado",8,59,,10504,,108059010504,500700,35787
"Census Tract 100, Jefferson County, Colorado",8,59,,10000,,108059010000,557200,61809
"Census Tract 102.11, Jefferson County, Colorado",8,59,,10211,,108059010211,421800,16386
"Census Tract 117.12, Jefferson County, Colorado",8,59,,11712,,108059011712,388200,14785
"Census Tract 117.24, Jefferson County, Colorado",8,59,,11724,,108059011724,569300,26232
"Census Tract 120.27, Jefferson County, Colorado",8,59,,12027,,108059012027,472000,39548
"Census Tract 120.32, Jefferson County, Colorado",8,59,,12032,,108059012032,525700,49281
"Census Tract 120.33, Jefferson County, Colorado",8,59,,12033,,108059012033,478200,32278
"Census Tract 98.32, Jefferson County, Colorado",8,59,,9832,,108059009832,308800,16028
"Census Tract 98.33, Jefferson County, Colorado",8,59,,9833,,108059009833,327600,22733
"Census Tract 98.40, Jefferson County, Colorado",8,59,,9840,,108059009840,350900,12376
"Census Tract 109.02, Jefferson County, Colorado",8,59,,10902,,108059010902,316700,67097
"Census Tract 121.01, Boulder County, Colorado",8,13,,12101,,108013012101,1124600,106083
"Census Tract 127.10, Boulder County, Colorado",8,13,,12710,,108013012710,938900,49351
"Census Tract 132.02, Boulder County, Colorado",8,13,,13202,,108013013202,887900,108819
"Census Tract 132.10, Boulder County, Colorado",8,13,,13210,,108013013210,294300,18070
"Census Tract 133.07, Boulder County, Colorado",8,13,,13307,,108013013307,323600,18769
"Census Tract 133.06, Boulder County, Colorado",8,13,,13306,,108013013306,289100,11149
"Census Tract 129.07, Boulder County, Colorado",8,13,,12907,,108013012907,416400,22754
"Census Tract 132.01, Boulder County, Colorado",8,13,,13201,,108013013201,616600,64932
"Census Tract 132.11, Boulder County, Colorado",8,13,,13211,,108013013211,562000,52848
"Census Tract 135.03, Boulder County, Colorado",8,13,,13503,,108013013503,263400,15506
"Census Tract 130.05, Boulder County, Colorado",8,13,,13005,,108013013005,586600,31171
"Census Tract 136.01, Boulder County, Colorado",8,13,,13601,,108013013601,674500,39094
"Census Tract 136.02, Boulder County, Colorado",8,13,,13602,,108013013602,397100,60999
"Census Tract 121.04, Boulder County, Colorado",8,13,,12104,,108013012104,985600,87150
"Census Tract 121.05, Boulder County, Colorado",8,13,,12105,,108013012105,606700,60129
"Census Tract 126.03, Boulder County, Colorado",8,13,,12603,,108013012603,710900,44064
"Census Tract 127.01, Boulder County, Colorado",8,13,,12701,,108013012701,776100,47977
"Census Tract 127.07, Boulder County, Colorado",8,13,,12707,,108013012707,616500,60317
"Census Tract 127.09, Boulder County, Colorado",8,13,,12709,,108013012709,552400,26450
"Census Tract 130.04, Boulder County, Colorado",8,13,,13004,,108013013004,625300,26901
"Census Tract 137.02, Boulder County, Colorado",8,13,,13702,,108013013702,488600,29848
"Census Tract 133.05, Boulder County, Colorado",8,13,,13305,,108013013305,303200,16190
"Census Tract 127.08, Boulder County, Colorado",8,13,,12708,,108013012708,631600,36778
"Census Tract 126.05, Boulder County, Colorado",8,13,,12605,,108013012605,356700,66149
"Census Tract 117.02, Jefferson County, Colorado",8,59,,11702,,108059011702,335100,16194
"Census Tract 117.09, Jefferson County, Colorado",8,59,,11709,,108059011709,334600,44807
"Census Tract 134.02, Boulder County, Colorado",8,13,,13402,,108013013402,331400,22863
"Census Tract 7.05, Weld County, Colorado",8,123,,705,,108123000705,377200,52498
"Census Tract 9681.01, San Miguel County, Colorado",8,113,,968101,,108113968101,410800,155984
"Census Tract 9681.02, San Miguel County, Colorado",8,113,,968102,,108113968102,824200,125528
"Census Tract 9683, Sedgwick County, Colorado",8,115,,968300,,108115968300,97100,11188
"Census Tract 5.01, Weld County, Colorado",8,123,,501,,108123000501,157700,16054
"Census Tract 5.02, Weld County, Colorado",8,123,,502,,108123000502,185900,22824
"Census Tract 10.03, Weld County, Colorado",8,123,,1003,,108123001003,138900,36253
"Census Tract 10.04, Weld County, Colorado",8,123,,1004,,108123001004,168600,20939
"Census Tract 10.05, Weld County, Colorado",8,123,,1005,,108123001005,226800,15965
"Census Tract 10.06, Weld County, Colorado",8,123,,1006,,108123001006,199300,13797
"Census Tract 14.05, Weld County, Colorado",8,123,,1405,,108123001405,247000,13568
"Census Tract 14.06, Weld County, Colorado",8,123,,1406,,108123001406,290200,23855
"Census Tract 14.07, Weld County, Colorado",8,123,,1407,,108123001407,357300,10894
"Census Tract 14.08, Weld County, Colorado",8,123,,1408,,108123001408,341900,19259
"Census Tract 14.09, Weld County, Colorado",8,123,,1409,,108123001409,273800,25421
"Census Tract 14.10, Weld County, Colorado",8,123,,1410,,108123001410,303300,19125
"Census Tract 14.11, Weld County, Colorado",8,123,,1411,,108123001411,309400,20889
"Census Tract 14.12, Weld County, Colorado",8,123,,1412,,108123001412,361000,25353
"Census Tract 14.13, Weld County, Colorado",8,123,,1413,,108123001413,217300,13748
"Census Tract 98.15, Jefferson County, Colorado",8,59,,9815,,108059009815,453900,17626
"Census Tract 98.36, Jefferson County, Colorado",8,59,,9836,,108059009836,454600,18184
"Census Tract 98.43, Jefferson County, Colorado",8,59,,9843,,108059009843,584900,31783
"Census Tract 98.45, Jefferson County, Colorado",8,59,,9845,,108059009845,736900,52461
"Census Tract 98.46, Jefferson County, Colorado",8,59,,9846,,108059009846,629000,38542
"Census Tract 102.10, Jefferson County, Colorado",8,59,,10210,,108059010210,428300,21669
"Census Tract 2, Summit County, Colorado",8,117,,200,,108117000200,592000,66200
"Census Tract 1, Summit County, Colorado",8,117,,100,,108117000100,569000,48417
"Census Tract 142.04, Douglas County, Colorado",8,35,,14204,,108035014204,396600,22319
"Census Tract 144.03, Douglas County, Colorado",8,35,,14403,,108035014403,666500,31423
"Census Tract 144.04, Douglas County, Colorado",8,35,,14404,,108035014404,577700,21615
"Census Tract 144.05, Douglas County, Colorado",8,35,,14405,,108035014405,418300,17786
"Census Tract 19, El Paso County, Colorado",8,41,,1900,,108041001900,158000,16150
"Census Tract 20, El Paso County, Colorado",8,41,,2000,,108041002000,198200,14425
"Census Tract 22, El Paso County, Colorado",8,41,,2200,,108041002200,184400,24423
"Census Tract 1.01, El Paso County, Colorado",8,41,,101,,108041000101,338100,36253
"Census Tract 4, El Paso County, Colorado",8,41,,400,,108041000400,217800,14690
"Census Tract 5, El Paso County, Colorado",8,41,,500,,108041000500,247800,16020
"Census Tract 2.02, El Paso County, Colorado",8,41,,202,,108041000202,245100,12821
"Census Tract 10, El Paso County, Colorado",8,41,,1000,,108041001000,534300,55353
"Census Tract 39.06, El Paso County, Colorado",8,41,,3906,,108041003906,318200,18070
"Census Tract 3.02, El Paso County, Colorado",8,41,,302,,108041000302,21000,4862
"Census Tract 49.02, El Paso County, Colorado",8,41,,4902,,108041004902,378200,19000
"Census Tract 61, El Paso County, Colorado",8,41,,6100,,108041006100,136600,28241
"Census Tract 11.01, El Paso County, Colorado",8,41,,1101,,108041001101,199200,21606
"Census Tract 25.02, El Paso County, Colorado",8,41,,2502,,108041002502,351400,21680
"Census Tract 1, Grand County, Colorado",8,49,,100,,108049000100,237200,46862
"Census Tract 94.01, Adams County, Colorado",8,1,,9401,,108001009401,283500,13564
"Census Tract 94.07, Adams County, Colorado",8,1,,9407,,108001009407,301000,17916
"Census Tract 94.08, Adams County, Colorado",8,1,,9408,,108001009408,402000,21793
"Census Tract 96.04, Adams County, Colorado",8,1,,9604,,108001009604,265400,11478
